Time	roll	pitch	yaw	lat	lon	alt
2562	-2.85	0.66	172.5	33.0416	-111.8024	26688.8
2563	-5.78	1.11	-152.78	33.0417	-111.8023	26688.8
2564	-3.86	0	-73.75	33.0418	-111.8021	26688.8
2565	-6.64	-2.74	-40.02	33.0418	-111.802	26688.8
2566	-5.03	-1.6	-99.66	33.0419	-111.8018	26688.8
2567	-5.82	1.79	-118.4	33.042	-111.8017	26688.8
2568	-2.88	0.44	-43.49	33.0421	-111.8016	26688.8
2569	-1.77	-1.77	-120.73	33.0421	-111.8015	26688.8
2570	-4.24	-2.23	106.54	33.0422	-111.8014	26688.8
2571	-3.22	-0.86	64.7	33.0423	-111.8012	26688.8
2572	-3.29	-1.97	-105.18	33.0424	-111.8009	26688.8
2573	-3.33	-3.1	98.39	33.0425	-111.8008	26688.8
2574	-1.78	-2.23	24.4	33.0426	-111.8006	26688.8
2575	-3.93	-0.22	-136.27	33.0426	-111.8005	26688.8
2576	-1.01	-3.44	67.42	33.0427	-111.8003	26688.8
2577	-4.19	-2.3	-78.42	33.0427	-111.8001	26688.8
2578	-1.32	2.41	120.67	33.0427	-111.7999	26688.8
2579	-6.61	-1.32	42.85	33.0428	-111.7997	26688.8
2580	-4.36	0	-47.61	33.0428	-111.7995	26688.8
2581	-2.98	0.23	143.24	33.0429	-111.7994	26688.8
2582	-5.98	-2.07	66.83	33.0429	-111.7992	26688.8
2583	-2.46	0.45	-4.9	33.043	-111.7991	26688.8
2584	-5.09	-1.33	-94.11	33.0431	-111.7987	27155
2585	-2.69	1.12	117.43	33.0431	-111.7986	27155
2586	-2.42	0.22	60.71	33.0431	-111.7984	27155
2587	-4.48	0.43	16.08	33.0432	-111.7983	27155
2588	-1.92	-1.28	-71.89	33.0432	-111.7981	27155
2589	-5.56	0.43	143.98	33.0433	-111.798	27155
2590	-1.7	-2.13	62.9	33.0433	-111.7978	27155
2591	-4.53	0.22	-34.45	33.0433	-111.7976	27155
2592	-1.95	-0.22	172.18	33.0434	-111.7975	27155
2593	-3.19	-0.68	72.89	33.0434	-111.7973	27155
2594	-5.62	1.64	-0.8	33.0435	-111.7971	27155
2595	-4.12	-0.91	-50.78	33.0435	-111.7969	27155
2596	-4.91	1.56	-122.9	33.0436	-111.7967	27155
2597	-6.17	0.44	-141.84	33.0436	-111.7965	27155
2598	-2.14	0.21	-147.88	33.0437	-111.7963	27155
2599	-4.75	-1.94	147.44	33.0438	-111.7956	27155
2600	-1.97	-0.22	109.34	33.0438	-111.7954	27155
2601	-5.15	-0.22	76.62	33.0439	-111.7952	27155
2602	-3.58	-0.71	64.23	33.0439	-111.795	27155
2603	-3.75	-0.7	29.04	33.044	-111.7947	27155
2604	-3.99	-2.66	-13.81	33.044	-111.7945	27155
2605	-3.11	-0.44	-60.82	33.044	-111.7943	27155
2606	-3.71	1.96	-24.15	33.0441	-111.7941	27155
2607	-0.22	1.31	62.4	33.0441	-111.7939	27155
2608	-4.55	1.08	98.51	33.0441	-111.7938	27155
2609	-5.25	0	139.56	33.0441	-111.7936	27155
2610	-3.29	-1.44	-58.66	33.0442	-111.7933	27155
2611	-6.32	-1.52	46.63	33.0443	-111.793	27314.4
2612	-5.53	0	120.99	33.0443	-111.7928	27314.4
2613	-6.16	-0.91	-86.03	33.0443	-111.7926	27314.4
2614	-0.23	-1.35	62.18	33.0444	-111.7924	27314.4
2615	-3.26	-0.23	-162.68	33.0444	-111.7922	27314.4
2616	-3.31	-0.88	-50.08	33.0445	-111.792	27314.4
2617	-4.15	0	12.47	33.0445	-111.7918	27314.4
2618	-5.19	0.22	68.08	33.0446	-111.7916	27314.4
2619	-1.9	0	155.9	33.0446	-111.7914	27314.4
2620	-5.41	1.3	-93.62	33.0446	-111.7912	27314.4
2621	-3.59	0.9	-0.64	33.0447	-111.791	27314.4
2622	-5.98	0	54.5	33.0447	-111.7908	27314.4
2623	-3.46	2.3	98.6	33.0447	-111.7906	27314.4
2624	-2.68	-1.79	167.86	33.0447	-111.7904	27314.4
2625	-3.47	-0.65	-88.07	33.0447	-111.7903	27314.4
2626	-3.42	-2.13	29.14	33.0447	-111.7901	27314.4
2627	-4.94	-2.36	141.33	33.0448	-111.7898	27314.4
2628	-1.9	0.63	-37.81	33.0448	-111.7897	27314.4
2629	-5.62	-0.22	61.88	33.0448	-111.7895	27314.4
2630	-1.37	1.15	120.93	33.0448	-111.7893	27314.4
2631	-4.12	-0.69	172.92	33.0449	-111.7891	27314.4
2632	-4.99	0.91	-148.24	33.0449	-111.7889	27314.4
2633	-3.34	0.22	-84.6	33.0449	-111.7887	27314.4
2634	-5.29	0.66	-53.29	33.0449	-111.7885	27314.4
2635	-5.11	1.33	-34.28	33.045	-111.7883	27314.4
2636	-4.38	-1.31	-17.95	33.045	-111.7881	27314.4
2637	-4.1	-0.65	-50.13	33.045	-111.7879	27314.4
2638	-6.46	-0.21	-79.09	33.0451	-111.7877	27314.4
2639	-4.12	0	-73.6	33.0451	-111.7875	27314.4
2640	-4.15	0	-110.5	33.0451	-111.7873	27314.4
2641	-5.09	-1.11	-162.86	33.0452	-111.7872	27314.4
2642	-5.19	1.13	-166.01	33.0453	-111.7869	27314.4
2643	-2.02	0.45	-161.66	33.0453	-111.7867	27314.4
2644	-2.93	0	136.16	33.0454	-111.7865	27314.4
2645	-1.99	0.22	66.37	33.0454	-111.7864	27314.4
2646	-4.01	0	3.26	33.0454	-111.7862	27314.4
2647	-3.51	0.22	-78.45	33.0455	-111.7861	27314.4
2648	-3.98	-1.1	158.22	33.0455	-111.7859	27314.4
2649	-3.24	-1.51	80.2	33.0455	-111.7858	27314.4
2650	-5.85	-4.22	18.79	33.0455	-111.7856	27314.4
2651	-2.82	-0.87	-110.58	33.0456	-111.7854	27314.4
2652	-3.26	-1.74	121.42	33.0456	-111.7852	27314.4
2653	-4.12	-1.3	51.16	33.0456	-111.7851	27314.4
2654	-4.38	-0.22	-10.72	33.0456	-111.7849	27314.4
2655	-5.06	-0.22	-88.69	33.0456	-111.7847	27314.4
2656	-5.82	-0.22	87.92	33.0456	-111.7841	27314.4
2657	-5.56	0	38	33.0456	-111.7839	27314.4
2658	-4.18	-0.44	-44.97	33.0457	-111.7837	27314.4
2659	-4.38	-0.44	176.88	33.0457	-111.7835	27314.4
2660	-4.42	-0.22	107.9	33.0457	-111.7833	27314.4
2661	-3.56	0.45	57.24	33.0457	-111.7831	27314.4
2662	-4.65	1.33	0.16	33.0457	-111.7829	27314.4
2663	-2.4	0.22	-83.38	33.0457	-111.7827	27314.4
2664	-3.22	0.21	167.9	33.0457	-111.7825	27314.4
2665	-3.52	-0.44	96.12	33.0457	-111.7823	27314.4
2666	-3.92	-0.22	41.59	33.0457	-111.7821	27314.4
2667	-3.93	-0.22	-6.37	33.0457	-111.7819	27314.4
2668	-5.25	-0.66	-63.48	33.0457	-111.7817	27314.4
2669	-4.65	-0.44	-142.65	33.0458	-111.7815	27314.4
2670	-4.91	-0.22	154.45	33.0458	-111.7812	27314.4
2671	-4.07	0	115.96	33.0458	-111.781	27314.4
2672	-3.37	0	88.84	33.0458	-111.7808	27314.4
2673	-5.13	0	67.91	33.0458	-111.7807	27314.4
2674	-6.19	0.44	67.63	33.0458	-111.7805	27314.4
2675	-4.28	0	84.26	33.0458	-111.7804	27314.4
2676	-4.12	-0.43	105.55	33.0458	-111.7802	27314.4
2677	-4.57	-1.3	112.65	33.0458	-111.78	27314.4
2678	-4.82	-0.22	143.52	33.0459	-111.7799	27314.4
2679	-4.78	-1.09	-136.49	33.0459	-111.7797	27314.4
2680	-3.95	-0.66	-30.6	33.0459	-111.7795	27314.4
2681	-4.2	-0.22	27.39	33.0459	-111.7794	27314.4
2682	-3.77	0.44	71.39	33.0459	-111.7792	27314.4
2683	-3.84	-0.68	130.26	33.046	-111.779	27314.4
2684	-4.33	0.23	-160.23	33.046	-111.7788	27314.4
2685	-4.12	-0.46	-44.12	33.046	-111.7785	27314.4
2686	-2.91	-0.67	34.89	33.046	-111.7783	27314.4
2687	-3.93	-0.87	92.45	33.046	-111.7781	27314.4
2688	-3.46	0.22	162.66	33.046	-111.7779	27314.4
2689	-4.58	-1.31	-78.64	33.0459	-111.7777	27314.4
2690	-4.35	0	1.88	33.0459	-111.7775	27314.4
2691	-3.71	-0.44	71.1	33.0459	-111.7773	27314.4
2692	-4.16	-0.66	128.56	33.0459	-111.7771	27314.4
2693	-5.53	-0.44	-178.96	33.0459	-111.7769	27314.4
2694	-3.8	0	-81.69	33.0459	-111.7768	27314.4
2695	-4.54	-1.36	-8.11	33.0459	-111.7766	27314.4
2696	-5.64	0.68	31.28	33.0459	-111.7764	27314.4
2697	-2.17	-0.22	83.61	33.0459	-111.7763	27314.4
2698	-5.6	0	129.24	33.0459	-111.7761	27314.4
2699	-5.04	1.09	160.95	33.0459	-111.776	27314.4
2700	-5.09	0.22	-144.03	33.0459	-111.7757	27314.4
2701	-3.23	1.72	-94.76	33.046	-111.7755	27314.4
2702	-2.87	0.44	-80.32	33.046	-111.7754	27314.4
2703	-4.86	-1.32	-106.77	33.046	-111.7752	27314.4
2704	-5.8	-1.56	-134.81	33.046	-111.7751	27314.4
2705	-4.53	-0.65	-113.43	33.046	-111.7749	27314.4
2706	-3.76	0.22	-77.75	33.046	-111.7748	27314.4
2707	-4.87	0.44	-75.66	33.046	-111.7746	27314.4
2708	-3.38	0.68	-69.38	33.046	-111.7745	27314.4
2709	-3.28	0	-52.62	33.046	-111.7744	27314.4
2710	-4.43	-1.33	-87.75	33.046	-111.7742	27314.4
2711	-5.88	-1.52	-166.8	33.0461	-111.7741	27314.4
2712	-5.25	-0.44	176.45	33.0461	-111.774	27314.4
2713	-3.98	0.22	-146.49	33.0461	-111.7738	27314.4
2714	-5.47	-0.66	-134.93	33.0462	-111.7737	27314.4
2715	-5.29	0.88	-152.87	33.0462	-111.7734	27860.9
2716	-3.08	0.66	-88.4	33.0463	-111.7733	27860.9
2717	-4.42	-0.66	-86.62	33.0463	-111.7732	27860.9
2718	-4.21	-0.22	172.74	33.0463	-111.7731	27860.9
2719	-4.65	-0.22	109.81	33.0464	-111.7729	27860.9
2720	-3.05	0	109.35	33.0464	-111.7728	27860.9
2721	-2.68	-0.45	112.46	33.0464	-111.7727	27860.9
2722	-4.05	-0.9	75.19	33.0464	-111.7725	27860.9
2723	-3.93	-1.74	28.33	33.0465	-111.7724	27860.9
2724	-4.6	-0.44	-5.87	33.0465	-111.7723	27860.9
2725	-5.07	0.44	-30.88	33.0465	-111.7722	27860.9
2726	-3.49	0	-88.05	33.0465	-111.7721	27860.9
2727	-2.81	0	177.17	33.0465	-111.7719	27860.9
2728	-3.67	0	118	33.0465	-111.7718	27860.9
2729	-4.45	-1.11	82.9	33.0465	-111.7717	27860.9
2730	-3.59	-1.57	45.59	33.0465	-111.7716	27860.9
2731	-3.84	-0.23	-41.16	33.0465	-111.7713	27860.9
2732	-5.53	-0.66	-153.02	33.0465	-111.7711	27860.9
2733	-3.76	-0.22	159.98	33.0465	-111.771	27860.9
2734	-4.09	0.21	102.69	33.0465	-111.7708	27860.9
2735	-4.69	-0.43	44.43	33.0465	-111.7706	27860.9
2736	-4.76	-0.43	-1.34	33.0466	-111.7704	27860.9
2737	-3.05	0.22	-95.1	33.0466	-111.7703	27860.9
2738	-4.93	-0.22	144.15	33.0466	-111.7701	27860.9
2739	-3.45	-0.23	87.01	33.0466	-111.77	27860.9
2740	-3.87	0	46.26	33.0466	-111.7698	27860.9
2741	-5.17	0.22	18.87	33.0466	-111.7697	27860.9
2742	-6.17	0.44	-8.97	33.0466	-111.7695	27860.9
2743	-5.51	0.44	-35.89	33.0466	-111.7694	27860.9
2744	-3.52	0.22	-28.79	33.0466	-111.7692	27860.9
2745	-3.3	0.22	-17.22	33.0466	-111.7691	27860.9
2746	-3.74	-0.22	-30.17	33.0466	-111.7688	27996.1
2747	-4.26	0.22	-59.55	33.0466	-111.7687	27996.1
2748	-5.04	-0.44	-79.52	33.0466	-111.7685	27996.1
2749	-5.47	-1.09	-103.96	33.0466	-111.7683	27996.1
2750	-5.51	-0.66	-120.21	33.0466	-111.7682	27996.1
2751	-4.18	0.44	-48.81	33.0465	-111.768	27996.1
2752	-3.52	-0.44	29.87	33.0465	-111.7678	27996.1
2753	-5.04	0	60.81	33.0465	-111.7677	27996.1
2754	-6.08	0.22	77.99	33.0465	-111.7675	27996.1
2755	-4.6	0.88	120.89	33.0465	-111.7673	27996.1
2756	-3.49	-0.44	-168.92	33.0464	-111.7671	27996.1
2757	-4.64	-0.44	-107.99	33.0464	-111.7669	27996.1
2758	-3.62	0.43	-22.87	33.0464	-111.7668	27996.1
2759	-3.07	0.22	57.37	33.0463	-111.7666	27996.1
2760	-4.43	0	96.27	33.0463	-111.7664	27996.1
2761	-4.23	0.44	156.91	33.0462	-111.7659	27996.1
2762	-4.02	-0.45	-133.42	33.0462	-111.7657	27996.1
2763	-5.38	-0.67	-78.7	33.0461	-111.7656	27996.1
2764	-4.45	0.22	-20.72	33.0461	-111.7654	27996.1
2765	-4.4	-0.22	33.33	33.046	-111.7653	27996.1
2766	-4.16	0.44	70.55	33.046	-111.7651	27996.1
2767	-5.02	0	107.69	33.046	-111.7649	27996.1
2768	-4.48	1.07	156.08	33.046	-111.7648	27996.1
2769	-4.1	0	-119.59	33.0459	-111.7646	27996.1
2770	-5.39	-0.43	-67.65	33.0459	-111.7645	27996.1
2771	-4.69	-0.22	-35.59	33.0459	-111.7643	27996.1
2772	-4.42	0.22	5.34	33.0458	-111.7641	27996.1
2773	-4.45	0.44	35.93	33.0458	-111.764	27996.1
2774	-2.24	0.45	53.86	33.0458	-111.7637	27996.1
2775	-3.8	-0.22	60.01	33.0458	-111.7635	27996.1
2776	-4.86	0	61.08	33.0458	-111.7633	27996.1
2777	-4.18	0.22	71.24	33.0458	-111.7632	27996.1
2778	-5.45	-0.22	75.55	33.0459	-111.763	27996.1
2779	-5.91	0.22	77.62	33.0459	-111.7629	27996.1
2780	-4.57	0.22	97.63	33.0459	-111.7627	27996.1
2781	-4.42	0.22	126.66	33.0459	-111.7626	27996.1
2782	-4.45	0	130.6	33.046	-111.7624	27996.1
2783	-4.47	-0.45	126.1	33.046	-111.7622	27996.1
2784	-4.38	-0.88	134.61	33.046	-111.7621	27996.1
2785	-4.43	-0.22	151.74	33.046	-111.7619	27996.1
2786	-3.77	0	163	33.0461	-111.7618	27996.1
2787	-4.07	-0.43	164.17	33.0461	-111.7616	27996.1
2788	-4.82	0.22	171.2	33.0462	-111.7615	27996.1
2789	-4.8	0.65	-170.61	33.0462	-111.7612	28220.7
2790	-4.78	-0.43	-160.13	33.0463	-111.761	28220.7
2791	-5.69	-0.66	-179.58	33.0463	-111.7609	28220.7
2792	-4.62	-0.44	170.66	33.0463	-111.7607	28220.7
2793	-3.99	-0.44	171.58	33.0464	-111.7606	28220.7
2794	-4.16	0.22	163.97	33.0464	-111.7604	28220.7
2795	-5.02	0.44	148.52	33.0465	-111.7603	28220.7
2796	-5.47	0.22	143.2	33.0465	-111.7601	28220.7
2797	-4.89	0.44	144.25	33.0465	-111.76	28220.7
2798	-4.4	-0.22	128.37	33.0466	-111.7598	28220.7
2799	-4.02	-0.89	102.08	33.0466	-111.7597	28220.7
2800	-3.71	-0.65	77.66	33.0467	-111.7595	28220.7
2801	-5.11	0.23	61.07	33.0467	-111.7593	28220.7
2802	-5.53	0.46	56.22	33.0467	-111.7592	28220.7
2803	-6.26	0.23	60.34	33.0468	-111.7591	28220.7
2804	-4.15	0.22	71.83	33.0469	-111.7588	28220.7
2805	-3.04	-0.22	59.98	33.0469	-111.7586	28220.7
2806	-3.22	0.43	6.45	33.0469	-111.7585	28220.7
2807	-5.44	0.42	-61.17	33.047	-111.7584	28220.7
2808	-4.03	-0.64	-119.6	33.047	-111.7583	28220.7
2809	-2.86	-0.22	177.57	33.0471	-111.7581	28220.7
2810	-3.18	1.36	144.17	33.0471	-111.758	28220.7
2811	-4.61	0.23	125	33.0472	-111.7578	28220.7
2812	-2.22	-1.77	78.37	33.0472	-111.7577	28220.7
2813	-3.05	1.31	-7.42	33.0473	-111.7576	28220.7
2814	-4.71	-1.28	-94.84	33.0473	-111.7574	28220.7
2815	-3.22	0.21	145.27	33.0474	-111.7573	28220.7
2816	-5.07	0	80.23	33.0475	-111.7571	28220.7
2817	-5.8	0	43.16	33.0475	-111.7569	28220.7
2818	-4.28	1.8	-52.34	33.0477	-111.7565	28220.7
2819	-5.24	0.45	-81.76	33.0478	-111.7563	28220.7
2820	-3.87	-0.68	-141.32	33.0479	-111.7562	28220.7
2821	-3.48	0	154.67	33.0479	-111.756	28220.7
2822	-5.06	-0.88	143.46	33.048	-111.7559	28220.7
2823	-4.33	0.22	154.45	33.0481	-111.7558	28220.7
2824	-3.9	0.43	155.74	33.0482	-111.7557	28220.7
2825	-5.47	0	166.57	33.0482	-111.7555	28220.7
2826	-5.95	-0.22	-175.2	33.0483	-111.7554	28220.7
2827	-4.29	-0.45	-148.41	33.0484	-111.7553	28220.7
2828	-3.86	0	-105.86	33.0485	-111.7552	28220.7
2829	-4.74	1.13	-53.65	33.0486	-111.755	28220.7
2830	-3.76	0	3.88	33.0487	-111.7549	28220.7
2831	-5.93	-0.22	39.6	33.0488	-111.7547	28220.7
2832	-4.42	0.88	84.82	33.049	-111.7544	28220.7
2833	-5.17	-0.43	165.96	33.0491	-111.7542	28220.7
2834	-4.37	-0.44	-85.05	33.0492	-111.754	28220.7
2835	-4.6	0	-9.78	33.0493	-111.7538	28220.7
2836	-3.14	-0.22	40.42	33.0494	-111.7537	28220.7
2837	-4.54	-0.68	74.96	33.0495	-111.7536	28220.7
2838	-2.45	0.45	124.73	33.0495	-111.7534	28220.7
2839	-2.82	-0.43	-147.29	33.0496	-111.7533	28220.7
2840	-5.75	0.44	-112.41	33.0497	-111.7531	28220.7
2841	-4.98	0.22	-73.52	33.0498	-111.753	28220.7
2842	-4.35	-0.22	-33.52	33.0499	-111.7529	28220.7
2843	-3.92	1.09	-17.55	33.05	-111.7527	28220.7
2844	-3.96	0.44	-4.68	33.0501	-111.7526	28220.7
2845	-5.34	-1.33	4.4	33.0501	-111.7524	28220.7
2846	-5.91	-0.23	11.09	33.0502	-111.7523	28220.7
2847	-2.56	0.7	26.67	33.0503	-111.7521	28220.7
2848	-3.62	0.68	30.5	33.0505	-111.7518	28220.7
2849	-5.49	0	1.19	33.0506	-111.7516	28220.7
2850	-4.35	0.22	-53.59	33.0507	-111.7515	28220.7
2851	-4.55	0.22	-98.54	33.0507	-111.7513	28220.7
2852	-2.98	-0.64	-124.74	33.0508	-111.7511	28220.7
2853	-3.9	0.43	146.21	33.0509	-111.751	28220.7
2854	-4.96	-2.15	93.6	33.051	-111.7508	28220.7
2855	-3.98	-0.66	71.2	33.0511	-111.7507	28220.7
2856	-4.92	0.47	78.42	33.0512	-111.7505	28220.7
2857	-4	0.24	102.77	33.0513	-111.7504	28220.7
2858	-3.17	0.45	99.37	33.0513	-111.7503	28220.7
2859	-5.71	1.32	81.29	33.0514	-111.7501	28220.7
2860	-5.91	0.22	83.66	33.0515	-111.75	28220.7
2861	-4.76	-1.51	92.82	33.0516	-111.7499	28220.7
2862	-4.96	-1.29	98.72	33.0518	-111.7497	28635.7
2863	-3.81	-0.21	141.34	33.0519	-111.7496	28635.7
2864	-3.64	-0.64	-140.7	33.0519	-111.7495	28635.7
2865	-4.76	-0.91	-113.83	33.052	-111.7494	28635.7
2866	-3.89	0.46	-158.27	33.0521	-111.7492	28635.7
2867	-6.29	0.9	-154.26	33.0522	-111.7491	28635.7
2868	-3.56	1.56	-47.84	33.0523	-111.749	28635.7
2869	-6.67	0	26.08	33.0524	-111.7488	28635.7
2870	-5.02	0.44	42.61	33.0525	-111.7486	28635.7
2871	-4.24	-0.85	54.53	33.0526	-111.7485	28635.7
2872	-4.46	1.06	71.26	33.0527	-111.7483	28635.7
2873	-5.14	0.64	89.18	33.0528	-111.7481	28635.7
2874	-5.13	-0.89	89.99	33.0529	-111.748	28635.7
2875	-2.3	-1.15	61.99	33.053	-111.7478	28635.7
2876	-5.96	1.37	57.56	33.0531	-111.7477	28635.7
2877	-3.51	2.19	101.16	33.0532	-111.7475	28635.7
2878	-4.89	-0.22	124.44	33.0533	-111.7473	28635.7
2879	-2.8	-1.51	60.22	33.0534	-111.7472	28635.7
2880	-5.23	-0.87	19.81	33.0535	-111.747	28635.7
2881	-4.28	-0.21	39	33.0536	-111.7469	28635.7
2882	-2.5	0.83	49.51	33.0537	-111.7468	28635.7
2883	-6.05	-0.86	9.56	33.0538	-111.7467	28635.7
2884	-3.54	-1.99	-47.55	33.0539	-111.7466	28635.7
2885	-4.76	0.91	-97.84	33.054	-111.7464	28635.7
2886	-5.91	0	-123.6	33.0541	-111.7463	28635.7
2887	-4.28	0.22	167.57	33.0542	-111.7462	28635.7
2888	-5.04	0	93.7	33.0543	-111.746	28635.7
2889	-3.96	0.22	52.46	33.0544	-111.7459	28635.7
2890	-5.91	0.22	22.3	33.0545	-111.7457	28635.7
2891	56.31	7.9	-75.53	33.0546	-111.7456	28635.7
2892	51.34	25.1	-90.62	33.0548	-111.7453	28635.7
2893	-6.48	7.72	-163.85	33.0549	-111.7451	28635.7
2894	-11.62	23.04	157.15	33.055	-111.745	28635.7
2895	-128.54	79.47	81.05	33.0552	-111.7447	28635.7
2896	-50.32	39.42	154.46	33.0554	-111.7444	28635.7
2897	-3.77	-7.89	-59	33.0556	-111.7441	28635.7
2898	13.39	11.29	68.06	33.0558	-111.7439	28635.7
2899	41.04	-34.48	-46.18	33.056	-111.7437	28635.7
2900	-12.15	-24.22	25.36	33.0562	-111.7434	28635.7
2901	12.09	28.76	-153.84	33.0563	-111.7429	28635.7
2902	26	-12.64	-35.43	33.0563	-111.7425	28635.7
2903	40.01	-28.71	-66.25	33.0563	-111.7421	28635.7
2904	36.52	0.68	-53.2	33.0564	-111.7418	28635.7
2905	47.69	-2.28	-103.05	33.0565	-111.7416	28635.7
2906	-40.98	18.24	69.86	33.0567	-111.7412	28635.7
2907	37.17	-4.44	50.54	33.0567	-111.7408	28635.7
2908	59.6	8.07	-79.66	33.0568	-111.7402	27287.7
2909	-27.28	-24.98	44.58	33.0569	-111.7398	27287.7
2910	54.16	-21.48	-41.4	33.057	-111.7394	27287.7
2911	27.2	-29.01	0	33.057	-111.739	27287.7
2912	18.33	-44	-138.28	33.0571	-111.7386	27287.7
2913	32.62	-3.09	-33.37	33.0573	-111.7384	27287.7
2914	1.6	26.83	-138.48	33.0575	-111.7381	27287.7
2915	-13.92	-26.62	-22.2	33.0575	-111.7378	27287.7
2916	35.34	-22.23	54.6	33.0577	-111.7373	27287.7
2917	11.95	5.28	86.09	33.0579	-111.7371	27287.7
2918	46.02	-7.62	-20.77	33.058	-111.737	27287.7
2919	51.94	30.93	-145.26	33.058	-111.7368	27287.7
2920	20.64	-38.09	-68.55	33.0582	-111.7366	27287.7
2921	-18.04	25.66	124.05	33.0584	-111.7365	27287.7
2922	170.27	-39.43	-102.93	33.0584	-111.7362	27287.7
2923	-11.51	-30.71	76.24	33.0586	-111.7357	27287.7
2924	-1.15	-2.31	101.67	33.0589	-111.7356	27287.7
2925	15.57	29.96	62.5	33.0589	-111.7355	27287.7
2926	18.76	-5.78	83.74	33.059	-111.7352	27287.7
2927	6.13	-21.02	-8.47	33.0591	-111.735	27287.7
2928	8.68	19.31	-46.89	33.0592	-111.735	27287.7
2929	15.86	-19.29	154.99	33.0592	-111.7348	27287.7
2930	35.18	-20.53	0.31	33.0593	-111.7343	27287.7
2931	19.08	-17.44	-35.77	33.0594	-111.7341	27287.7
2932	-34.73	-4.01	2.18	33.0593	-111.734	27287.7
2933	119.77	-44.51	-135.92	33.0592	-111.7338	27287.7
2934	-16.76	8.29	78.04	33.0594	-111.7335	27287.7
2935	-15.21	-0.12	47.72	33.0595	-111.7334	27287.7
2936	1.7237	33.48	78.78			
2937	14.82	-18.43	42.38	33.0607	-111.7236	19377.7
2938	-16.06	-8.45	100.19	33.0608	-111.7235	19377.7
2939	-13.84	0	99.46	33.0608	-111.7234	19377.7
2940	2.39	-24.95	38.15	33.0608	-111.7235	19377.7
2941	1.4	-13.98	85.6	33.0607	-111.7235	19377.7
2942	1.53	-4.57	68.94	33.0606	-111.7234	19377.7
2943	10.82	-9.03	7.21	33.0605	-111.7233	19377.7
2944	-3.84	2.44	74.62	33.0605	-111.7231	19377.7
2945	-16.95	1.22	12.22	33.0606	-111.723	19377.7
2946	-2.35	-3.35	74.9	33.0606	-111.7229	19377.7
2947	-13.17	10.48	176.38	33.0607	-111.7229	19377.7
2948	37.97	-2.12	-29.01	33.0607	-111.7229	19377.7
2949	2.28	-16.19	148.22	33.0606	-111.7228	19377.7
2950	-11.78	16.48	1.42	33.0605	-111.7227	19377.7
2951	-26.33	-9.72	90.91	33.0605	-111.7225	19377.7
2952	-15.65	-22.11	-47.56	33.0605	-111.7223	19377.7
2953	29.17	4.79	-149.68	33.0606	-111.722	19377.7
2954	21.39	-15.35	-91.66	33.0607	-111.7218	18190.9
2955	11.35	7.6	-118.55	33.0607	-111.7217	18190.9
2956	-4.31	-3.98	19.03	33.0607	-111.7216	18190.9
2957	-17.55	12.48	-144.56	33.0606	-111.7215	18190.9
2958	40.16	13.56	119.84	33.0605	-111.7213	18190.9
2959	12.51	-12.58	164.63	33.0605	-111.7212	18190.9
2960	0.67	1.66	19.95	33.0605	-111.721	18190.9
2961	21.83	2.8	-3.36	33.0605	-111.7208	18190.9
2962	15.22	-11.9	16.97	33.0606	-111.7207	18190.9
2963	-7.3	-0.4	68.18	33.0607	-111.7207	18190.9
2964	2.07	2.45	140.73	33.0607	-111.7206	18190.9
2965	-4.03	1.73	-110.79	33.0606	-111.7206	18190.9
2966	-0.33	19.47	61.39	33.0606	-111.7205	18190.9
2967	17.77	-4.36	129.01	33.0605	-111.7203	18190.9
2968	-20.59	-6.77	5.17	33.0605	-111.7201	18190.9
2969	6.91	13.37	65.56	33.0605	-111.7199	18190.9
2970	21.78	14.77	-112.92	33.0607	-111.7197	18190.9
2971	-6.16	6.12	128.42	33.0607	-111.7197	18190.9
2972	6	24.82	-89.95	33.0607	-111.7196	18190.9
2973	-30.68	15.26	49.7	33.0607	-111.7195	18190.9
2974	11.28	0.44	14.27	33.0606	-111.7194	18190.9
2975	10.86	-18.4	37.46	33.0606	-111.7192	18190.9
2976	26.48	2.05	101.35	33.0606	-111.719	18190.9
2977	-15.63	-6.75	-35.43	33.0607	-111.7188	18190.9
2978	-0.85	7.25	-151.47	33.0607	-111.7187	18190.9
2979	20.61	-6.54	-13.16	33.0608	-111.7186	18190.9
2980	-29.39	3.23	128.42	33.0608	-111.7186	18190.9
2981	-8.84	-8.56	113.04	33.0607	-111.7186	18190.9
2982	6.34	8.2	40.95	33.0607	-111.7184	18190.9
2983	4.6	4.4	47.8	33.0606	-111.7183	18190.9
2984	5.8	3.47	127.08	33.0607	-111.7179	17439.7
2985	-12.33	10.12	53.1	33.0608	-111.7177	17439.7
2986	-0.35	-0.7	46.23	33.0609	-111.7176	17439.7
2987	5.97	-7.7	0	33.0609	-111.7176	17439.7
2988	1.4	8.74	-0.8	33.0608	-111.7175	17439.7
2989	3.16	14.26	-53.06	33.0608	-111.7174	17439.7
2990	15.74	-2.13	85.75	33.0607	-111.7172	17439.7
2991	5.31	-13.53	102.6	33.0608	-111.717	17439.7
2992	2.81	-4.21	84.74	33.0608	-111.7168	17439.7
2993	14.58	-6.58	42.31	33.0609	-111.7166	17439.7
2994	-0.39	16.9	-137.53	33.061	-111.7166	17439.7
2995	2.54	-5.26	59.11	33.0611	-111.7165	17439.7
2996	-7.29	-5.02	83.88	33.0611	-111.7164	17439.7
